Timestamp,Mode,FPS,Contrast_Gain,Visibility_Score
01:01:50,AI MODE: FOGGY (Aggressive DCP),10.58,20.25,52.9
01:01:50,AI MODE: FOGGY (Aggressive DCP),15.27,20.4,52.87
01:01:51,AI MODE: FOGGY (Aggressive DCP),4.67,20.36,52.88
01:01:51,AI MODE: FOGGY (Aggressive DCP),16.43,20.21,52.84
01:01:51,AI MODE: FOGGY (Aggressive DCP),16.29,20.2,52.86
01:01:51,AI MODE: FOGGY (Aggressive DCP),5.7,20.22,52.88
01:01:51,AI MODE: FOGGY (Aggressive DCP),17.19,20.24,52.84
01:01:51,AI MODE: FOGGY (Aggressive DCP),16.89,20.19,52.84
01:01:51,AI MODE: FOGGY (Aggressive DCP),5.72,20.24,52.84
01:01:51,AI MODE: FOGGY (Aggressive DCP),16.16,20.26,52.83
01:01:52,AI MODE: FOGGY (Aggressive DCP),11.58,20.26,52.84
01:01:52,AI MODE: FOGGY (Aggressive DCP),5.7,20.25,52.86
01:01:52,AI MODE: FOGGY (Aggressive DCP),15.76,20.25,52.89
01:01:52,AI MODE: FOGGY (Aggressive DCP),16.57,20.24,52.89
01:01:52,AI MODE: FOGGY (Aggressive DCP),5.74,20.23,52.91
01:01:52,AI MODE: FOGGY (Aggressive DCP),16.78,20.23,52.9
01:01:52,AI MODE: FOGGY (Aggressive DCP),16.41,20.23,52.95
01:01:52,AI MODE: FOGGY (Aggressive DCP),5.82,20.19,52.95
01:01:52,AI MODE: FOGGY (Aggressive DCP),16.3,20.18,52.95
01:01:53,AI MODE: FOGGY (Aggressive DCP),16.8,20.18,52.95
01:01:53,AI MODE: FOGGY (Aggressive DCP),4.98,20.16,52.95
01:01:53,AI MODE: FOGGY (Aggressive DCP),16.95,20.2,52.89
01:01:53,AI MODE: FOGGY (Aggressive DCP),17.01,20.26,52.81
01:01:53,AI MODE: FOGGY (Aggressive DCP),5.67,20.22,52.84
01:01:53,AI MODE: FOGGY (Aggressive DCP),16.9,20.2,52.79
01:01:53,AI MODE: FOGGY (Aggressive DCP),16.8,20.25,52.82
01:01:53,AI MODE: FOGGY (Aggressive DCP),5.33,20.14,52.77
01:01:53,AI MODE: FOGGY (Aggressive DCP),16.62,20.1,52.8
01:01:54,AI MODE: FOGGY (Aggressive DCP),16.71,20.18,52.79
01:01:54,AI MODE: FOGGY (Aggressive DCP),5.73,20.23,52.79
01:01:54,AI MODE: FOGGY (Aggressive DCP),11.67,20.08,53.0
01:01:54,AI MODE: FOGGY (Aggressive DCP),16.89,20.18,52.88
01:01:54,AI MODE: FOGGY (Aggressive DCP),5.77,20.28,52.97
01:01:54,AI MODE: FOGGY (Aggressive DCP),16.62,14.35,45.39
01:01:54,AI MODE: FOGGY (Aggressive DCP),16.41,14.35,45.44
01:01:54,AI MODE: FOGGY (Aggressive DCP),5.68,14.44,45.49
01:01:55,AI MODE: FOGGY (Aggressive DCP),16.82,14.7,45.42
01:01:55,AI MODE: FOGGY (Aggressive DCP),16.47,14.71,45.41
01:01:55,AI MODE: FOGGY (Aggressive DCP),5.64,14.61,45.41
01:01:55,AI MODE: FOGGY (Aggressive DCP),16.72,14.6,45.39
01:01:55,AI MODE: FOGGY (Aggressive DCP),11.37,14.57,45.41
01:01:55,AI MODE: FOGGY (Aggressive DCP),5.72,14.61,45.32
01:01:55,AI MODE: FOGGY (Aggressive DCP),16.45,14.69,45.29
01:01:55,AI MODE: FOGGY (Aggressive DCP),16.78,14.69,45.28
01:01:55,AI MODE: FOGGY (Aggressive DCP),5.56,14.64,45.32
01:01:56,AI MODE: FOGGY (Aggressive DCP),16.61,14.65,45.38
01:01:56,AI MODE: FOGGY (Aggressive DCP),16.69,14.44,45.75
01:01:56,AI MODE: FOGGY (Aggressive DCP),5.58,14.51,45.68
01:01:56,AI MODE: FOGGY (Aggressive DCP),16.98,14.49,45.74
01:01:56,AI MODE: FOGGY (Aggressive DCP),16.45,12.87,46.8
01:01:56,AI MODE: FOGGY (Aggressive DCP),4.96,13.12,46.83
01:01:56,AI MODE: FOGGY (Aggressive DCP),16.92,13.47,46.82
01:01:56,AI MODE: FOGGY (Aggressive DCP),16.77,13.69,46.84
01:01:57,AI MODE: FOGGY (Aggressive DCP),5.64,14.06,46.85
01:01:57,AI MODE: FOGGY (Aggressive DCP),17.05,14.07,46.87
01:01:57,AI MODE: FOGGY (Aggressive DCP),16.99,14.04,46.88
01:01:57,AI MODE: FOGGY (Aggressive DCP),5.42,14.06,46.86
01:01:57,AI MODE: FOGGY (Aggressive DCP),16.64,14.01,46.87
01:01:57,AI MODE: FOGGY (Aggressive DCP),16.26,13.88,46.87
01:01:57,AI MODE: FOGGY (Aggressive DCP),5.7,13.84,46.92
01:01:57,AI MODE: FOGGY (Aggressive DCP),11.27,13.97,46.86
01:01:57,AI MODE: FOGGY (Aggressive DCP),16.74,13.84,47.05
01:01:58,AI MODE: FOGGY (Aggressive DCP),5.45,13.81,47.07
01:01:58,AI MODE: FOGGY (Aggressive DCP),16.64,13.87,47.09
01:01:58,AI MODE: FOGGY (Aggressive DCP),16.17,13.99,47.12
01:01:58,AI MODE: FOGGY (Aggressive DCP),5.05,13.87,47.12
01:01:58,AI MODE: FOGGY (Aggressive DCP),16.88,13.87,47.1
01:01:58,AI MODE: FOGGY (Aggressive DCP),16.73,14.0,47.11
01:01:58,AI MODE: FOGGY (Aggressive DCP),5.66,13.89,47.04
01:01:58,AI MODE: FOGGY (Aggressive DCP),17.1,13.89,47.07
01:01:58,AI MODE: FOGGY (Aggressive DCP),11.15,13.88,47.12
01:01:59,AI MODE: FOGGY (Aggressive DCP),5.72,13.84,47.01
01:01:59,AI MODE: FOGGY (Aggressive DCP),16.69,13.39,47.0
01:01:59,AI MODE: FOGGY (Aggressive DCP),16.63,13.01,46.89
01:01:59,AI MODE: FOGGY (Aggressive DCP),5.64,12.87,46.92
01:01:59,AI MODE: FOGGY (Aggressive DCP),16.95,12.47,46.99
01:01:59,AI MODE: FOGGY (Aggressive DCP),16.4,12.38,46.73
01:01:59,AI MODE: FOGGY (Aggressive DCP),5.69,12.48,46.8
01:01:59,AI MODE: FOGGY (Aggressive DCP),16.78,12.81,46.89
01:01:59,AI MODE: FOGGY (Aggressive DCP),16.7,12.79,46.86
01:02:00,AI MODE: FOGGY (Aggressive DCP),4.77,12.8,46.93
01:02:00,AI MODE: FOGGY (Aggressive DCP),17.36,12.63,46.71
01:02:00,AI MODE: FOGGY (Aggressive DCP),16.28,12.51,46.69
01:02:00,AI MODE: FOGGY (Aggressive DCP),5.75,12.08,46.66
01:02:00,AI MODE: FOGGY (Aggressive DCP),16.84,12.01,46.75
01:02:00,AI MODE: FOGGY (Aggressive DCP),16.69,12.0,46.82
01:02:00,AI MODE: FOGGY (Aggressive DCP),5.56,12.12,46.54
01:02:00,AI MODE: FOGGY (Aggressive DCP),16.44,12.06,46.51
01:02:00,AI MODE: FOGGY (Aggressive DCP),16.58,11.95,46.48
01:02:01,AI MODE: FOGGY (Aggressive DCP),5.45,11.87,46.61
01:02:01,AI MODE: FOGGY (Aggressive DCP),11.37,11.78,46.62
01:02:01,AI MODE: FOGGY (Aggressive DCP),16.46,11.6,46.14
01:02:01,AI MODE: FOGGY (Aggressive DCP),5.66,11.56,46.05
01:02:01,AI MODE: FOGGY (Aggressive DCP),17.2,11.6,46.16
01:02:01,AI MODE: FOGGY (Aggressive DCP),16.52,12.05,46.44
01:02:01,AI MODE: FOGGY (Aggressive DCP),5.58,12.47,46.52
01:02:01,AI MODE: FOGGY (Aggressive DCP),16.88,12.83,46.32
01:02:02,AI MODE: FOGGY (Aggressive DCP),16.55,12.73,46.49
01:02:02,AI MODE: FOGGY (Aggressive DCP),5.6,12.71,46.46
01:02:02,AI MODE: FOGGY (Aggressive DCP),16.97,12.25,46.39
01:02:02,AI MODE: FOGGY (Aggressive DCP),11.4,11.93,46.53
01:02:02,AI MODE: FOGGY (Aggressive DCP),5.62,11.86,46.38
01:02:02,AI MODE: FOGGY (Aggressive DCP),15.99,11.98,46.35
01:02:02,AI MODE: FOGGY (Aggressive DCP),16.65,11.9,46.3
01:02:02,AI MODE: FOGGY (Aggressive DCP),5.32,12.2,46.3
01:02:03,AI MODE: FOGGY (Aggressive DCP),16.82,12.01,46.37
01:02:03,AI MODE: FOGGY (Aggressive DCP),15.73,12.07,46.13
01:02:03,AI MODE: FOGGY (Aggressive DCP),5.59,11.78,46.02
01:02:03,AI MODE: FOGGY (Aggressive DCP),16.96,11.82,46.17
01:02:03,AI MODE: FOGGY (Aggressive DCP),16.98,11.9,46.24
01:02:03,AI MODE: FOGGY (Aggressive DCP),4.85,12.08,47.61
01:02:03,AI MODE: FOGGY (Aggressive DCP),17.04,13.34,45.68
01:02:03,AI MODE: FOGGY (Aggressive DCP),16.85,14.29,45.65
01:02:03,AI MODE: FOGGY (Aggressive DCP),5.67,15.18,45.67
01:02:04,AI MODE: FOGGY (Aggressive DCP),17.11,15.82,45.68
01:02:04,AI MODE: FOGGY (Aggressive DCP),16.77,15.89,45.82
01:02:04,AI MODE: FOGGY (Aggressive DCP),5.68,15.99,45.51
01:02:04,AI MODE: FOGGY (Aggressive DCP),16.53,16.05,45.27
01:02:04,AI MODE: FOGGY (Aggressive DCP),16.77,15.9,45.43
01:02:04,AI MODE: FOGGY (Aggressive DCP),5.87,16.01,45.5
01:02:04,AI MODE: FOGGY (Aggressive DCP),11.35,15.97,45.57
01:02:04,AI MODE: FOGGY (Aggressive DCP),16.52,16.33,44.98
01:02:05,AI MODE: FOGGY (Aggressive DCP),5.22,16.28,45.17
01:02:05,AI MODE: FOGGY (Aggressive DCP),15.7,16.24,45.22
01:02:05,AI MODE: FOGGY (Aggressive DCP),13.64,16.3,45.42
01:02:05,AI MODE: FOGGY (Aggressive DCP),5.66,16.23,45.55
01:02:05,AI MODE: FOGGY (Aggressive DCP),17.06,16.38,45.16
01:02:05,AI MODE: FOGGY (Aggressive DCP),16.56,16.42,44.81
01:02:05,AI MODE: FOGGY (Aggressive DCP),5.7,16.43,44.65
01:02:05,AI MODE: FOGGY (Aggressive DCP),17.21,16.47,44.94
01:02:05,AI MODE: FOGGY (Aggressive DCP),11.45,16.47,45.03
01:02:06,AI MODE: FOGGY (Aggressive DCP),5.77,16.5,44.2
01:02:06,AI MODE: FOGGY (Aggressive DCP),16.67,16.45,44.02
01:02:06,AI MODE: FOGGY (Aggressive DCP),16.52,16.6,43.66
01:02:06,AI MODE: FOGGY (Aggressive DCP),5.9,16.65,43.68
01:02:06,AI MODE: FOGGY (Aggressive DCP),17.08,16.63,43.95
01:02:06,AI MODE: FOGGY (Aggressive DCP),16.21,16.76,42.66
01:02:06,AI MODE: FOGGY (Aggressive DCP),5.75,16.52,42.68
01:02:06,AI MODE: FOGGY (Aggressive DCP),17.16,16.48,42.67
01:02:06,AI MODE: FOGGY (Aggressive DCP),16.92,16.46,42.68
01:02:07,AI MODE: FOGGY (Aggressive DCP),4.48,16.45,42.93
01:02:07,AI MODE: FOGGY (Aggressive DCP),16.42,16.58,41.63
01:02:07,AI MODE: FOGGY (Aggressive DCP),16.66,16.47,41.6
01:02:07,AI MODE: FOGGY (Aggressive DCP),5.6,16.5,41.43
01:02:07,AI MODE: FOGGY (Aggressive DCP),16.92,16.62,41.38
01:02:07,AI MODE: FOGGY (Aggressive DCP),16.94,16.6,41.53
01:02:07,AI MODE: FOGGY (Aggressive DCP),5.67,16.6,40.74
01:02:07,AI MODE: FOGGY (Aggressive DCP),16.69,16.74,40.77
01:02:07,AI MODE: FOGGY (Aggressive DCP),16.5,16.75,40.84
01:02:08,AI MODE: FOGGY (Aggressive DCP),5.63,16.83,40.78
01:02:08,AI MODE: FOGGY (Aggressive DCP),11.27,16.85,41.05
01:02:08,AI MODE: FOGGY (Aggressive DCP),16.76,17.25,38.25
01:02:08,AI MODE: FOGGY (Aggressive DCP),5.76,17.44,38.18
01:02:08,AI MODE: FOGGY (Aggressive DCP),17.1,17.56,38.09
01:02:08,AI MODE: FOGGY (Aggressive DCP),17.24,17.78,38.09
01:02:08,AI MODE: FOGGY (Aggressive DCP),5.78,17.82,38.18
01:02:08,AI MODE: FOGGY (Aggressive DCP),16.92,18.05,37.58
01:02:08,AI MODE: FOGGY (Aggressive DCP),17.45,17.81,37.65
01:02:09,AI MODE: FOGGY (Aggressive DCP),5.73,17.78,37.68
01:02:09,AI MODE: FOGGY (Aggressive DCP),16.68,17.91,37.79
01:02:09,AI MODE: FOGGY (Aggressive DCP),11.41,17.91,37.84
01:02:09,AI MODE: FOGGY (Aggressive DCP),5.43,17.69,37.48
01:02:09,AI MODE: FOGGY (Aggressive DCP),17.23,17.8,37.6
01:02:09,AI MODE: FOGGY (Aggressive DCP),17.04,17.82,37.51
01:02:09,AI MODE: FOGGY (Aggressive DCP),5.68,17.84,37.51
01:02:09,AI MODE: FOGGY (Aggressive DCP),16.77,17.79,37.66
01:02:10,AI MODE: FOGGY (Aggressive DCP),16.86,17.99,37.07
01:02:10,AI MODE: FOGGY (Aggressive DCP),5.51,17.92,37.17
01:02:10,AI MODE: FOGGY (Aggressive DCP),16.72,17.9,37.16
01:02:10,AI MODE: FOGGY (Aggressive DCP),16.77,17.81,37.21
01:02:10,AI MODE: FOGGY (Aggressive DCP),4.91,17.85,37.33
01:02:10,AI MODE: FOGGY (Aggressive DCP),16.78,17.63,37.08
01:02:10,AI MODE: FOGGY (Aggressive DCP),16.73,17.53,37.07
01:02:10,AI MODE: FOGGY (Aggressive DCP),5.52,17.41,37.07
01:02:10,AI MODE: FOGGY (Aggressive DCP),16.91,17.32,37.08
01:02:11,AI MODE: FOGGY (Aggressive DCP),16.29,17.28,37.16
01:02:11,AI MODE: FOGGY (Aggressive DCP),5.26,17.26,36.87
01:02:11,AI MODE: FOGGY (Aggressive DCP),16.65,17.15,36.96
01:02:11,AI MODE: FOGGY (Aggressive DCP),16.31,17.14,36.94
01:02:11,AI MODE: FOGGY (Aggressive DCP),5.18,16.99,36.88
01:02:11,AI MODE: FOGGY (Aggressive DCP),10.76,17.1,36.87
01:02:11,AI MODE: FOGGY (Aggressive DCP),16.41,17.06,36.79
01:02:11,AI MODE: FOGGY (Aggressive DCP),5.54,17.17,36.84
01:02:12,AI MODE: FOGGY (Aggressive DCP),16.5,17.44,36.73
01:02:12,AI MODE: FOGGY (Aggressive DCP),16.96,17.47,36.8
01:02:12,AI MODE: FOGGY (Aggressive DCP),5.24,17.41,36.9
01:02:12,AI MODE: FOGGY (Aggressive DCP),16.61,16.65,36.82
01:02:12,AI MODE: FOGGY (Aggressive DCP),16.8,16.5,36.73
01:02:12,AI MODE: FOGGY (Aggressive DCP),5.76,16.58,36.68
01:02:12,AI MODE: FOGGY (Aggressive DCP),16.9,16.3,36.8
01:02:12,AI MODE: FOGGY (Aggressive DCP),10.51,15.76,36.94
01:02:13,AI MODE: FOGGY (Aggressive DCP),5.77,16.74,36.2
01:02:13,AI MODE: FOGGY (Aggressive DCP),16.97,16.68,36.15
01:02:13,AI MODE: FOGGY (Aggressive DCP),16.65,16.46,36.26
01:02:13,AI MODE: FOGGY (Aggressive DCP),5.57,16.69,36.33
01:02:13,AI MODE: FOGGY (Aggressive DCP),16.83,16.8,36.41
01:02:13,AI MODE: FOGGY (Aggressive DCP),16.49,16.83,36.33
01:02:13,AI MODE: FOGGY (Aggressive DCP),5.64,16.67,36.29
01:02:13,AI MODE: FOGGY (Aggressive DCP),17.2,16.61,36.27
01:02:13,AI MODE: FOGGY (Aggressive DCP),17.15,16.36,36.26
01:02:14,AI MODE: FOGGY (Aggressive DCP),4.86,16.33,36.33
01:02:14,AI MODE: FOGGY (Aggressive DCP),17.37,16.23,36.25
01:02:14,AI MODE: FOGGY (Aggressive DCP),16.38,16.37,36.24
01:02:14,AI MODE: FOGGY (Aggressive DCP),5.68,16.37,36.24
01:02:14,AI MODE: FOGGY (Aggressive DCP),16.66,16.58,36.21
01:02:14,AI MODE: FOGGY (Aggressive DCP),16.82,16.58,36.28
01:02:14,AI MODE: FOGGY (Aggressive DCP),5.62,16.51,36.12
01:02:14,AI MODE: FOGGY (Aggressive DCP),16.78,16.58,36.17
01:02:14,AI MODE: FOGGY (Aggressive DCP),16.55,16.77,36.16
01:02:15,AI MODE: FOGGY (Aggressive DCP),5.58,17.05,36.25
01:02:15,AI MODE: FOGGY (Aggressive DCP),11.04,17.19,36.46
01:02:15,AI MODE: FOGGY (Aggressive DCP),16.48,17.17,36.45
01:02:15,AI MODE: FOGGY (Aggressive DCP),5.71,17.39,36.43
01:02:15,AI MODE: FOGGY (Aggressive DCP),16.64,17.39,36.43
01:02:15,AI MODE: FOGGY (Aggressive DCP),16.81,17.01,36.71
01:02:15,AI MODE: FOGGY (Aggressive DCP),5.4,17.04,36.44
01:02:15,AI MODE: FOGGY (Aggressive DCP),16.42,17.3,36.35
01:02:15,AI MODE: FOGGY (Aggressive DCP),15.89,17.29,36.54
01:02:16,AI MODE: FOGGY (Aggressive DCP),5.34,17.26,36.53
01:02:16,AI MODE: FOGGY (Aggressive DCP),17.23,17.37,36.5
01:02:16,AI MODE: FOGGY (Aggressive DCP),11.4,17.6,36.43
01:02:16,AI MODE: FOGGY (Aggressive DCP),5.63,17.37,36.51
01:02:16,AI MODE: FOGGY (Aggressive DCP),16.66,17.44,36.51
01:02:16,AI MODE: FOGGY (Aggressive DCP),16.64,17.45,36.52
01:02:16,AI MODE: FOGGY (Aggressive DCP),5.79,17.59,36.57
01:02:16,AI MODE: FOGGY (Aggressive DCP),16.7,17.45,36.22
01:02:17,AI MODE: FOGGY (Aggressive DCP),16.63,17.5,36.2
01:02:17,AI MODE: FOGGY (Aggressive DCP),5.73,17.38,36.03
01:02:17,AI MODE: FOGGY (Aggressive DCP),16.91,17.26,36.27
01:02:17,AI MODE: FOGGY (Aggressive DCP),16.48,17.1,36.35
01:02:17,AI MODE: FOGGY (Aggressive DCP),4.86,17.17,36.03
01:02:17,AI MODE: FOGGY (Aggressive DCP),16.84,17.58,35.63
01:02:17,AI MODE: FOGGY (Aggressive DCP),17.25,17.51,35.61
01:02:17,AI MODE: FOGGY (Aggressive DCP),5.45,17.66,35.62
01:02:17,AI MODE: FOGGY (Aggressive DCP),17.02,17.62,35.68
01:02:18,AI MODE: FOGGY (Aggressive DCP),16.4,17.25,35.25
01:02:18,AI MODE: FOGGY (Aggressive DCP),5.59,16.99,35.28
01:02:18,AI MODE: FOGGY (Aggressive DCP),16.39,16.99,35.34
01:02:18,AI MODE: FOGGY (Aggressive DCP),16.73,16.98,35.22
01:02:18,AI MODE: FOGGY (Aggressive DCP),5.65,16.86,35.49
01:02:18,AI MODE: FOGGY (Aggressive DCP),11.45,17.5,35.05
01:02:18,AI MODE: FOGGY (Aggressive DCP),16.9,17.05,34.98
01:02:18,AI MODE: FOGGY (Aggressive DCP),5.81,16.91,35.26
01:02:19,AI MODE: FOGGY (Aggressive DCP),16.69,16.82,35.16
01:02:19,AI MODE: FOGGY (Aggressive DCP),16.66,16.84,35.35
01:02:19,AI MODE: FOGGY (Aggressive DCP),5.81,16.45,35.38
01:02:19,AI MODE: FOGGY (Aggressive DCP),16.93,15.95,35.65
01:02:19,AI MODE: FOGGY (Aggressive DCP),16.84,16.1,35.75
01:02:19,AI MODE: FOGGY (Aggressive DCP),5.67,16.0,35.72
01:02:19,AI MODE: FOGGY (Aggressive DCP),16.98,13.87,36.66
01:02:19,AI MODE: FOGGY (Aggressive DCP),11.66,13.78,36.69
01:02:19,AI MODE: FOGGY (Aggressive DCP),5.36,14.29,36.73
01:02:20,AI MODE: FOGGY (Aggressive DCP),17.09,14.62,36.76
01:02:20,AI MODE: FOGGY (Aggressive DCP),17.1,14.83,36.62
01:02:20,AI MODE: FOGGY (Aggressive DCP),5.37,15.12,36.64
01:02:20,AI MODE: FOGGY (Aggressive DCP),16.36,14.69,36.31
01:02:20,AI MODE: FOGGY (Aggressive DCP),14.05,14.53,36.42
01:02:20,AI MODE: FOGGY (Aggressive DCP),5.47,14.13,36.77
01:02:20,AI MODE: FOGGY (Aggressive DCP),17.13,13.94,36.72
01:02:20,AI MODE: FOGGY (Aggressive DCP),16.86,14.0,36.74
01:02:21,AI MODE: FOGGY (Aggressive DCP),4.93,14.31,36.6
01:02:21,AI MODE: FOGGY (Aggressive DCP),17.09,14.46,36.42
01:02:21,AI MODE: FOGGY (Aggressive DCP),17.11,14.29,36.41
01:02:21,AI MODE: FOGGY (Aggressive DCP),5.58,14.75,36.34
01:02:21,AI MODE: FOGGY (Aggressive DCP),17.01,15.08,36.39
01:02:21,AI MODE: FOGGY (Aggressive DCP),16.81,12.79,37.22
01:02:21,AI MODE: FOGGY (Aggressive DCP),5.58,13.55,37.19
01:02:21,AI MODE: FOGGY (Aggressive DCP),17.01,14.06,37.13
01:02:21,AI MODE: FOGGY (Aggressive DCP),16.88,14.36,37.07
01:02:22,AI MODE: FOGGY (Aggressive DCP),5.38,14.89,37.03
01:02:22,AI MODE: FOGGY (Aggressive DCP),11.41,13.87,38.63
01:02:22,AI MODE: FOGGY (Aggressive DCP),16.38,14.42,37.19
01:02:22,AI MODE: FOGGY (Aggressive DCP),5.62,14.93,37.23
01:02:22,AI MODE: FOGGY (Aggressive DCP),16.37,15.08,37.11
01:02:22,AI MODE: FOGGY (Aggressive DCP),15.46,15.18,37.29
01:02:22,AI MODE: FOGGY (Aggressive DCP),5.15,15.57,36.48
01:02:22,AI MODE: FOGGY (Aggressive DCP),16.58,14.7,37.0
01:02:22,AI MODE: FOGGY (Aggressive DCP),14.75,13.29,37.39
01:02:23,AI MODE: FOGGY (Aggressive DCP),5.4,13.53,37.56
01:02:23,AI MODE: FOGGY (Aggressive DCP),17.22,13.76,36.95
01:02:23,AI MODE: FOGGY (Aggressive DCP),11.34,13.87,37.44
01:02:23,AI MODE: FOGGY (Aggressive DCP),5.58,13.62,37.12
01:02:23,AI MODE: FOGGY (Aggressive DCP),17.27,13.12,37.25
01:02:23,AI MODE: FOGGY (Aggressive DCP),17.23,12.96,36.47
01:02:23,AI MODE: FOGGY (Aggressive DCP),5.77,12.99,36.91
01:02:23,AI MODE: FOGGY (Aggressive DCP),16.97,12.81,36.78
01:02:24,AI MODE: FOGGY (Aggressive DCP),16.75,13.05,36.94
01:02:24,AI MODE: FOGGY (Aggressive DCP),5.45,13.29,36.31
01:02:24,AI MODE: FOGGY (Aggressive DCP),16.95,13.73,36.55
01:02:24,AI MODE: FOGGY (Aggressive DCP),16.75,13.73,35.65
01:02:24,AI MODE: FOGGY (Aggressive DCP),4.71,13.32,35.76
01:02:24,AI MODE: FOGGY (Aggressive DCP),16.38,13.43,35.14
01:02:24,AI MODE: FOGGY (Aggressive DCP),16.8,13.96,35.22
01:02:24,AI MODE: FOGGY (Aggressive DCP),5.39,14.01,34.25
01:02:25,AI MODE: FOGGY (Aggressive DCP),16.67,14.46,34.34
01:02:25,AI MODE: FOGGY (Aggressive DCP),16.66,14.97,33.56
01:02:25,AI MODE: FOGGY (Aggressive DCP),5.58,15.17,33.79
01:02:25,AI MODE: FOGGY (Aggressive DCP),17.06,14.77,33.43
01:02:25,AI MODE: FOGGY (Aggressive DCP),16.65,14.42,33.42
01:02:25,AI MODE: FOGGY (Aggressive DCP),5.6,14.64,33.06
01:02:25,AI MODE: FOGGY (Aggressive DCP),11.6,14.84,33.07
01:02:25,AI MODE: FOGGY (Aggressive DCP),17.24,14.84,32.67
01:02:25,AI MODE: FOGGY (Aggressive DCP),5.67,15.34,32.69
01:02:26,AI MODE: FOGGY (Aggressive DCP),16.55,15.67,32.23
01:02:26,AI MODE: FOGGY (Aggressive DCP),16.24,15.01,32.46
01:02:26,AI MODE: FOGGY (Aggressive DCP),5.41,14.5,31.79
01:02:26,AI MODE: FOGGY (Aggressive DCP),16.99,14.24,31.95
01:02:26,AI MODE: FOGGY (Aggressive DCP),16.81,14.01,31.48
01:02:26,AI MODE: FOGGY (Aggressive DCP),5.68,14.14,31.63
01:02:26,AI MODE: FOGGY (Aggressive DCP),16.81,13.62,31.47
01:02:26,AI MODE: FOGGY (Aggressive DCP),11.65,13.36,31.54
01:02:27,AI MODE: FOGGY (Aggressive DCP),5.68,13.8,31.13
01:02:27,AI MODE: FOGGY (Aggressive DCP),17.09,13.77,31.14
01:02:27,AI MODE: FOGGY (Aggressive DCP),16.47,13.54,30.81
01:02:27,AI MODE: FOGGY (Aggressive DCP),5.6,13.48,30.88
01:02:27,AI MODE: FOGGY (Aggressive DCP),16.79,13.81,30.22
01:02:27,AI MODE: FOGGY (Aggressive DCP),16.35,13.84,30.35
01:02:27,AI MODE: FOGGY (Aggressive DCP),5.66,13.58,30.16
01:02:27,AI MODE: FOGGY (Aggressive DCP),16.82,13.29,30.31
01:02:27,AI MODE: FOGGY (Aggressive DCP),17.12,13.93,29.83
01:02:28,AI MODE: FOGGY (Aggressive DCP),4.94,13.34,30.08
01:02:28,AI MODE: FOGGY (Aggressive DCP),17.43,12.46,30.42
01:02:28,AI MODE: FOGGY (Aggressive DCP),17.04,12.63,30.43
01:02:28,AI MODE: FOGGY (Aggressive DCP),5.45,12.12,30.58
01:02:28,AI MODE: FOGGY (Aggressive DCP),17.42,11.2,30.72
01:02:28,AI MODE: FOGGY (Aggressive DCP),16.23,10.9,30.87
01:02:28,AI MODE: FOGGY (Aggressive DCP),5.69,10.21,31.38
01:02:28,AI MODE: FOGGY (Aggressive DCP),17.19,10.13,30.93
01:02:28,AI MODE: FOGGY (Aggressive DCP),16.83,10.9,30.98
01:02:29,AI MODE: FOGGY (Aggressive DCP),5.25,9.19,31.25
01:02:29,AI MODE: FOGGY (Aggressive DCP),10.78,9.72,30.98
01:02:29,AI MODE: FOGGY (Aggressive DCP),16.78,10.49,30.69
01:02:29,AI MODE: FOGGY (Aggressive DCP),5.44,8.82,31.22
01:02:29,AI MODE: FOGGY (Aggressive DCP),16.0,9.57,30.81
01:02:29,AI MODE: FOGGY (Aggressive DCP),15.08,9.12,31.08
01:02:29,AI MODE: FOGGY (Aggressive DCP),5.33,7.06,31.23
01:02:29,AI MODE: FOGGY (Aggressive DCP),16.82,7.46,30.97
01:02:29,AI MODE: FOGGY (Aggressive DCP),16.37,6.14,32.34
01:02:30,AI MODE: FOGGY (Aggressive DCP),5.71,5.18,32.51
01:02:30,AI MODE: FOGGY (Aggressive DCP),16.52,5.76,32.05
01:02:30,AI MODE: FOGGY (Aggressive DCP),11.17,5.38,32.34
01:02:30,AI MODE: FOGGY (Aggressive DCP),5.42,4.86,32.02
01:02:30,AI MODE: FOGGY (Aggressive DCP),17.46,4.77,32.15
01:02:30,AI MODE: FOGGY (Aggressive DCP),17.2,4.6,31.85
01:02:30,AI MODE: FOGGY (Aggressive DCP),5.72,4.2,32.03
01:02:30,AI MODE: FOGGY (Aggressive DCP),17.13,3.71,31.59
01:02:31,AI MODE: FOGGY (Aggressive DCP),16.82,3.41,31.83
01:02:31,AI MODE: FOGGY (Aggressive DCP),5.7,3.37,31.55
01:02:31,AI MODE: FOGGY (Aggressive DCP),17.23,3.15,31.77
01:02:31,AI MODE: FOGGY (Aggressive DCP),16.28,2.6,32.54
01:02:31,AI MODE: FOGGY (Aggressive DCP),4.85,2.38,32.82
01:02:31,AI MODE: FOGGY (Aggressive DCP),16.87,2.45,32.49
01:02:31,AI MODE: FOGGY (Aggressive DCP),17.07,2.31,32.75
01:02:31,AI MODE: FOGGY (Aggressive DCP),5.71,2.09,32.61
01:02:31,AI MODE: FOGGY (Aggressive DCP),17.62,2.31,32.8
01:02:32,AI MODE: FOGGY (Aggressive DCP),17.15,2.33,32.38
01:02:32,AI MODE: FOGGY (Aggressive DCP),5.75,2.38,32.73
01:02:32,AI MODE: FOGGY (Aggressive DCP),16.55,2.33,32.38
